brand,model,version,year,segment,comment,label
skoda,slavia,style,2025,sedan,giá tiền,negative
nissan,almera,,2024,sedan,đổi xứng_đáng,positive
mg,5,std,2024,sedan,tiếc mg5 đèn_gầm chế đèn,negative
mazda,cx-3,1.5 at,2025,suv,mấy mazda mazda cx3 việt_nam giá 500 tr thế_giới đọc xe xe xe xe tàu tàu mazda full giá 300 tr đi cx3 tàu giá 200 tr,negative
hyundai,accent,,2024,sedan,ngon tầm giá,positive
skoda,slavia,style,2025,sedan,tuần đại_lý skoda_tây hà_nội chạy thử chạy chất_đức khung gầm dàn chân cứng_vững tưng độ thấm_động vơ hộp_số phối_hợp cực_kì nhịp_nhàng liền mạch mấy skoda chạy thử sự_kiện lái thử cà_phê aquaria năm_ngoái động_cơ lanh hộp độc_đáo phân_khúc toàn cvt cực mượt cảm_nhận độ giật xe khứa lái option hoa lá cành vợ_con bảo tròng_trành mua vợ chạy ok gọn_lanh lẹ gầm treo phân_khúc chị_em khỏe dàn loa phân_khúc chị_em nhạc,positive
hyundai,accent,,2024,sedan,accent đầu stargetzer thẩm_mỹ xấu,negative
mitsubishi,attrage,cvt,2025,sedan,hòa chỉnh_cơ lag cảm_ứng,positive
kia,seltos,facelift,2024,suv,ngáo giá,negative
skoda,kushaq,style,2025,suv,review hài_ước xe sở_thích hộp at tiết_kiệm nhiên_liệu xe to cồng_kềnh thân vỏ khung gầm vặn xoắn ọp_ẹp mong hệ_thống đại_lý phụ_tùng rẻ có_mặt khắp_nơi đổi xe,positive
mg,5,std,2024,sedan,đi accent lái mg5 th đi cao_tốc đầm accent accent lái thử,positive
vinfast,vf 6,,2024,suv,vf6 nhìn_lực đẹp dã_man,positive
toyota,corolla cross,v,2024,suv,gờ giảm_tốc lọc_cọc,negative
geely,coolray,flagship,2025,suv,nội_thất mùi hơi khó_chịu ban_đầu,negative
toyota,corolla cross,v,2024,suv,cửa hẹp trên80kg ghế trật,negative
nissan,almera,,2024,sedan,đỉnh almera,positive
haval,jolian,,2025,suv,thông_số ngon niềm việt cơ_khí trung_không rẻ xăng lai_điện vốn thương_hiệu trung_nữa ế rút quân,negative
toyota,corolla cross,v,2024,suv,xe đỗ cạnh bố cà_rốt bé xíu bé xiu hàng chật_kinh khủng_toyota seeder_bẩn phù_phép che mắt rõ_ràng tucson xe mâm,negative
mazda,cx-3,1.5 luxury,2025,suv,mazda đep nhưg chât canh tranh_vơi cac hãng khac,neutral
geely,coolray,flagship,2025,suv,treo cân_bằng rẻ,positive
toyota,yaris cross,máy xăng,2024,suv,yaris vô_lăng trễ rẻ lái thử xe đi bữa đi taxi trễ rõ_rệt,negative
vinfast,vf 6,eco,2025,suv,xe vin cháy_hà thằng kia,negative
omoda,c5,,2024,suv,tiền máy_móc bền_bỉ,negative
hyundai,accent,,2024,sedan,tat ca deu dep_trừ logo,positive
mg,zs,luxury,2024,suv,khoản ù ồn_lốp bồng_bềnh cực_kỳ fix xe_nhật hàn,negative
nissan,almera,,2024,sedan,tiếc phanh_đĩa,negative
haval,jolian,,2025,suv,h6 xe to đi thoái mái 5 l đường trường phố 5 l,positive
byd,atto 2,,2025,suv,hệ_thống trạm sạc ngon,negative
byd,sealion 6,,2025,suv,gầm đáng_giá xe tỷ an_toàn,negative
nissan,almera,,2024,sedan,city phân_khúc b cửa almera,positive
skoda,kushaq,style,2025,suv,xe pháo chất_lượng châu_âu khác_biệt lắm giá thơm chạy đường khả_thi,positive
toyota,corolla cross,v,2024,suv,thử cảm_giác tucson điện_thoại android thông_số động_cơ treo kích_thước ngon_lành oải corolla iphone thông_số khiêm_tốn treo đa_điểm tucson_êm êm_thật say xe corolla dàn phuộc êm_nịnh ổ_gà ổ tốc vững_chãi máy_lạnh tucson corolla xe_nhật đợt 11 h trưa tucson bực_mình hàng phà phà gió lạnh động_cơ hyundai độ trễ đạp ga sướng xe_nhật vô_lăng ảo_ảo chân_thật lái accent i10 đỡ chút mấy đời cũ y_như xì,positive
kia,seltos,facelift,2024,suv,bớt ngáo_giá luxury cắt tùm_lum ngang giá cao_cấp,negative
byd,sealion 6,,2025,suv,80 kmh tiếng ồn_lốp gió ồn_kha đấy chút hơi ù đo máy,negative
skoda,slavia,style,2025,sedan,thương_hiệu dòng xe chỗ,positive
skoda,kushaq,style,2025,suv,hộp giật,positive
geely,coolray,flagship,2025,suv,hộp mượt,positive
skoda,kushaq,style,2025,suv,châu_âu tiền thịt,positive
toyota,vios,g,2025,sedan,đôi_chút thất_vọng đèn,negative
hyundai,accent,,2024,sedan,đẹp điên,positive
mg,zs,hybrid,2025,suv,giá lăn bánh cọc,negative
geely,coolray,flagship,2025,suv,thiết_kế đèn_xi nhan_động,positive
haval,jolian,,2025,suv,fake cảm_biến cảm_biến,negative
geely,coolray,flagship,2025,suv,xe tàu xuất_khẩu,positive
mitsubishi,attrage,cvt,2025,sedan,xe cốp chở đồ đi thoải_mái,positive
skoda,kushaq,style,2025,suv,cabin rộng chân thoải_mái,positive
omoda,c5,,2024,suv,định mua tết đồ_đạc thay_thế,negative
nissan,almera,,2025,sedan,nissan chật_vật tái_cơ_cấu mấy khu_vực phát_triển minh ấn mẫu ghê,negative
skoda,kushaq,style,2025,suv,skoda kushaq ra_mắt đổi xe giá rẻ chất_lượng châu_âu,positive
vinfast,vf 6,,2024,suv,triệu đắt,negative
mazda,cx-3,1.5 at,2025,suv,chỗ chật,negative
hyundai,accent,,2024,sedan,đầu xe accent đểu,negative
vinfast,vf 6,eco,2025,suv,nâng_cấp im_ru,positive
toyota,corolla cross,v,2024,suv,cross xe thua cx5 tucson,neutral
mg,zs,luxury,2025,suv,camera 3 d đỗ xe siêu,positive
mg,5,luxury,2025,sedan,nghiên_cứu đập vô_mắt liền mazda vios thochs,positive
byd,atto 3,,2024,suv,6 xx ban thi muc luon phai suy_nghi,positive
geely,coolray,flagship,2025,suv,thiết_kế mái che nắng,positive
skoda,kushaq,style,2025,suv,đèn led full rẻ ban_đêm,positive
skoda,kushaq,style,2025,suv,giá hãng nghiên_cứu kĩ_thị_trường kiểu ngáo_giá sâu,positive
skoda,kushaq,style,2025,suv,hệ_thống an_toàn túi khí abs ebd kushaq xe châu_âu chuẩn_chỉnh,positive
nissan,almera,,2024,sedan,lái almera phấn_khích madza,positive
honda,city,1.5 rs,2025,sedan,city màu xám ngon,positive
byd,atto 3,,2024,suv,atto3 đi đầm tăng_tốc mượt ghế thoải_mái dễ_chịu thiết_kế nội_ngoại thất_đẹp,positive
byd,atto 3,,2024,suv,xe ngon chạy yên_tĩnh thư_thái hề lỗi_xạc tiện_lợi,positive
toyota,corolla cross,v,2024,suv,đi hv hối_tiếc quyết_định lựa_chọn lành_tính bền_bi tiết_kiệm thông_minh tầm giá ưng mẫu,positive
mg,5,std,2024,sedan,mg mặt_đất đi xe trung_quốc mác xe giá hợp_lý mấy giá rẻ giá cố giảm_giá khuyến_mãi ví_dụ mấy triệu triệu đóng thuế chênh_lệch kia hyundai kìa,negative
vinfast,vf 6,plus,2025,suv,xe lắc ngang gờ giảm_tốc say xe,negative
mitsubishi,xforce,ultimate,2024,suv,mitsu dạo chịu_khó bơm tiền kol mấy tiền chi_phí vận_hành bảo_dưỡng chả kiểu_dáng trẻ hợp đứng_tuổi chả,negative
mazda,cx-3,1.5 at,2025,suv,okie cửa_sổ trời toàn nỉ,negative
mazda,2,at,2025,sedan,xe vợ_chồng yêu tự_do mua đi ngon_lanh lẹ lái rẻ rộng thua focus,positive
toyota,vios,,2025,sedan,vioss yêu,positive
skoda,kushaq,style,2025,suv,skoda độ cứng_vững an_toàn xe nhật_hàn,positive
toyota,yaris cross,máy xăng,2024,suv,700 tr hợp_lý base bùng_nổ doanh_số,positive
byd,sealion 6,,2025,suv,mỏng_manh dê_rụng hàng chúng_nó khen_dày dặn_nhỉ công_nghệ vật_liệu,positive
honda,city,1.5 rs,2024,sedan,mua xe trải_nghiệm tuyệt_vời,positive
hyundai,accent,,2024,sedan,xe hàn thiết_kế méo_mó góc_cạnh,negative
hyundai,accent,,2024,sedan,đẹp đẹp lớ_thời sổ trời,positive
skoda,slavia,style,2025,sedan,thấp_xíu hài_hòa,negative
honda,city,1.5 rs,2025,sedan,phanh điện_tử,positive
mitsubishi,attrage,cvt,2024,sedan,atrage cvt premium trang_bị an_toàn cân_bằng điện_tử asc khởi_hành ngang dốc hsa hỗ_trợ_lực phanh khẩn_cấp,positive
mitsubishi,attrage,cvt,2024,sedan,đi attrage cvt đi tối đi đi đô_thị đèn_xanh đỏ 13 km chở đi học đi_lại tành_tành 60 km h chi_phí tốn loanh_quanh 500 k tiền xăng lo_nghĩ bảo_trì bảo_dưỡng nhớt dầu chi_phí nhẹ_nhàng che nắng che mưa thực_dụng nhu_cầu lỗi yếu xe ảnh_hưởng,positive
toyota,corolla cross,v,2024,suv,chê cân_bằng hệ_thống treo ổn âm_ổn tầm tiền toy,positive
toyota,corolla cross,v,2024,suv,cross opsun chật lắm học ii i tucson thoải_mái,negative
honda,city,1.5 rs,2025,sedan,city cua tốc_độ hơi gọn kiểu xe kiểm_soát lái thử vios acent giám_binh_luận,positive
nissan,almera,,2024,sedan,mua xe cân_nhắc,positive
nissan,almera,,2024,sedan,3 l đỉnh,positive
mazda,cx-3,1.5 at,2025,suv,cx3 cx30 xe mazda chê khen hài_lòng chê đi xe_máy,positive
nissan,kicks,e-powers,2025,suv,loa rủ ngủ,negative
kia,seltos,,2024,suv,cửa_sổ trời trừ phiên_bản,negative
mg,5,std,2024,sedan,hãng xe ngoại xe giá nhập củ_xí xe đi ngoại_hình option vf chán thiệt_chắc đi thuê nước_ngoài gia_công anything xong lắp_ráp việt_nam dồi giá trời vf mãi đỉnh anh_em,positive
geely,coolray,flagship,2025,suv,ghế thông_gió mát_mẻ hè,positive
skoda,kushaq,style,2025,suv,bình_luận chê chê mua cân_nhắc cột to che_tầm đi đường phức_tạp hn hcm hãng trang_bị gương xuyên góc tầm rẻ nút bấm xe chỉnh cửa_sổ trời gương chiếu hậu_hơi thô_cứng cảm_giác dễ_chịu hơi rẻ_tiền hơi buồn tính_năng cụp_gương lùi sẵn gương chỉnh_điện cập_nhật phần_mềm cái_là hãng cập_nhật phân_khúc động_viên phân_khúc phần_mềm chuyển_ngữ cực_kỳ tệ sổ_tay hướng_dẫn setting xe đọc khó_chịu dịch thô chỗ gọi_là ngô_nghê thuật_ngữ quốc_tế đi đường xấu công_nhận ồn_gầm hơi khó_chịu khó_tính đường bê_tông nhựa thấm bám phanh nhả khó_chịu kêu két_két cải_thiện đi phanh đi vàng_khè ghê trắng_tinh xe giáp cốp hơi kéo_dài đuôi chút_xíu hài_hòa dung_tích cốp rẻ chỉnh_điện ghế lái vướng cạnh cánh cửa xe rộng chút_xíu rẻ to ta d số_lượng đại_lý bảo_dưỡng kỹ_tính hơi phiền_chút bảo_dưỡng tỉnh chẳng_hạn ghế xe hình_như form nước_ngoài chỉnh mãi thoải_mái lắm kỹ_tính loa treble cột bật âm_lượng to hơi rè hãng tinh_chỉnh chút phàn_nàn,negative
toyota,vios,,2025,sedan,phân_khúc việt mua vios hướng bền_lành tiết_kiệm ngoại_hình đẹp xe hàn vios chuyển_giao daihatsu coi cốt_lõi thương_hiệu xe quốc_dân dấu chấm_hết,positive
vinfast,vf 6,plus,2025,suv,xe tàu,negative
toyota,corolla cross,v,2024,suv,tăng_tốc yếu chạy 10 secs 100 kmh g đo đi đo bọn nam phi_test 8 g cung 4 secs cấu_hình giống_hệt việt_nam phú_quý thụt lùi,negative
kia,seltos,facelift,2024,suv,turbo ngáo_giá ngoại_hình,negative
skoda,slavia,style,2025,sedan,đẹp option tầm giá out_trình phân_khúc,positive
mg,5,std,2024,sedan,mg thiết_kế đẹp thiệt ngại thương_hiệu,neutral
hyundai,creta,n line,2025,suv,xe hàn trung thị_trường việt_nam đua mua công_nghệ hàn_chả top chop,negative
nissan,almera,,2024,sedan,đầu đẹp mẫu cũ,positive
geely,coolray,flagship,2025,suv,hàng ghế rộng,positive
hyundai,creta,n line,2025,suv,đầu khu_vực điều_hòa cũ gọn_gàng đẹp rối_rắm,negative
toyota,corolla cross,v,2024,suv,công_nhận cross yên ngựa hơi tệ,negative
kia,seltos,,2024,suv,cs trời rui đẹp new pvan hyundai venue,negative
vinfast,vf 6,eco,2025,suv,nam pin hu_thai pin thi coi co re_hon tien xang kg va keu ban lo_hon xe xang kg,neutral
mazda,cx-3,1.5 at,2025,suv,nhu_cầu thua city rs giá city rs gầm chấm_hết thua giá,negative
hyundai,creta,n line,2025,suv,việt_nam cắt cửa_sổ trời cam_ghế điện cốp điện,negative
mitsubishi,attrage,cvt,2025,sedan,xe bền chạy rẻ lo máy,positive
mg,zs,std,2024,suv,đức 20 k eu rẻ_tí,negative
mg,zs,hybrid,2025,suv,cục máy cũ giá rẻ ổn,positive
mazda,2,at,2025,sedan,phí tiền_hoi chat,negative
skoda,kushaq,style,2025,suv,xe xấu vkl lái nửa_nạc nửa_mỡ phân_khúc lynh_and co_lái ngon,negative
kia,seltos,facelift,2024,suv,đẹp phân_khúc,positive
nissan,almera,,2025,sedan,xe nissan công_nghệ giá rẻ hỏng nhật_gara nhật_bản chê xe nissan lắm,positive
vinfast,vf 6,,2024,suv,vf6 xấu,negative
vinfast,vf 6,plus,2025,suv,vf6 plus giá ngon,positive
mitsubishi,attrage,cvt,2024,sedan,atrage tiết_kiệm ngon_lành dòng oto tiền,positive
nissan,almera,,2025,sedan,thay đèn cỡ giá xe,negative
geely,coolray,flagship,2025,suv,da nội_thất cao_cấp nứt_nẻ,positive
toyota,corolla cross,v,2024,suv,cọc cross_bản hv treo cx5 mang_tiếng độc_lập đa liên_kết cùi bắp treo độc_lập,positive
mitsubishi,xforce,ultimate,2024,suv,ok_trừ cụm màn hình_phí,negative
toyota,yaris cross,máy xăng,2024,suv,đi thử sức_mạnh xét kiểu_dáng ngoại_thất không_lực đẹp kia seltos sonet,negative
toyota,corolla cross,v,2024,suv,hình_thức tucson chất_lượng toyota cross,positive
mg,5,luxury,2025,sedan,mg máy đâm_ra kéo lì thoát xe vô_lăng ổn atis k3 kém xíu elantra civic,negative
geely,coolray,flagship,2025,suv,kết_nối wifi xe,positive
geely,coolray,flagship,2025,suv,giá lăn t11 base rẻ xe phân_khúc hạng suzuki fronx chả_tội mua,positive
haval,jolian,,2025,suv,c5 coolray ra_mắt jolion geely nhà_máy việt_nam full adas 628 tr c5 base jolion bản_base full_haval đi ngược_lại định_giá tiếp_cận khách_hàng việt_nam đồng_hương mg thành_công geely_omoda tiếp,negative
mazda,cx-3,1.5 at,2025,suv,mặt ca_lăng mẫu cũ cạn,negative
toyota,corolla cross,v,2024,suv,toy dị_ứng toy việt ăn_giá ảo coi_thường thị_trường việt_nam,negative
honda,city,1.5 rs,2024,sedan,chạy rs sensing màu trắng pk city nhỉnh đối_thủ kêu ồn_thì lệch anh_em pk b rẻ,positive
byd,atto 3,,2024,suv,ô đi hà_nội đà_nẵng điện cắm sạc cắm lỗ đít sạc thuê xe cứu_hộ trở,negative
vinfast,vf 6,plus,2025,suv,vf6 pl rẻ đầu đổ giá rẻ ổn xe khỏe đầm adas đầy_đủ chức_năng kiểu giả_cầy đối_thủ phân_khúc,positive
toyota,vios,g,2024,sedan,vios mà_còn khen khéo nể_ô quảng_cáo theo_dõi đấy,negative
mg,5,std,2024,sedan,mg5 giá mấy phân_khúc b khóc thét,positive
skoda,kushaq,style,2025,suv,tôn vỏ lùng bùng,negative
mg,zs,luxury,2025,suv,tiết_kiệm xăng đi hỗn_hợp lít 100 km,positive
nissan,almera,,2025,sedan,đi chuyến đi bắc nam tỉnh_thành km 4 tr tiền xăng tỉnh_thành đèo bảo_lộc ngoạn_mục hải_vân đèo đi đường hỗn_hợp xe đi tiết_kiệm nhiên_liệu hệ_thống treo rẻ cân_bằng điện_tử hệ_thống trống trượt rẻ hài_lòng lựa_chọn xe nissan_almera,positive
kia,seltos,,2024,suv,seltos chủ_yếu xu_hướng nhu_cầu thị_trường,positive
honda,city,1.5 rs,2025,sedan,xe đẹp oko đấy,positive
haval,jolian,,2025,suv,hệ truyền_động hybrid crv civic anh_em,positive
skoda,kushaq,style,2025,suv,hãng lạ đa_số việt_nam lịch_sử ch sec tập_đoàn wolkswagen_đức gầm_bệ máy_móc bền_bỉ cứng_cáp nm quảng_ninh hãng ý_định làm_ăn lâu_dài việt_nam xuất xe nc lân_cận xe bình_dân châu_âu hẳn xe bình_dân châu_á chất_âu lòe_loẹt lái chạy xe châu_á sec xe chạy sec nc lân_cận lợn,positive
hyundai,accent,,2024,sedan,đầu xấu stargazer_đuôi cục giấy vò elantra_minh đẹp chỗ lạ_mắt,negative
geely,coolray,flagship,2025,suv,xe nhập việt_nam xe ok,positive
geely,coolray,flagship,2025,suv,động_cơ,negative
toyota,vios,,2025,sedan,vios đẹp,positive
geely,coolray,flagship,2025,suv,chi_phí,positive
nissan,almera,,2024,sedan,ngon phân_khúc mãi_mãi dân việt_nam mê_muội,positive
vinfast,vf 6,eco,2025,suv,xe màu đẹp,positive
kia,seltos,facelift,2024,suv,tui chạy thử thua honda jazz chạy máy,negative
omoda,c5,,2024,suv,lái thử cảm_giác lái rẻ máy bốc máy êm_rờ máy nổ độ rung nhẹ ồn đi tầm ồn lốp cứng khung gầm âm rẻ_gầm lớp_su non_ốp để_ý cánh_âm lái ồn,negative
toyota,yaris cross,máy xăng,2024,suv,chế_độ nhầm ga,positive
skoda,kushaq,style,2025,suv,lở đi suzuki xl7 đẹp rẻ,positive
mg,zs,luxury,2024,suv,xe ồn thế_này next sếpm sếp test vỏ xforce tôn mỏng lét,negative
mg,zs,luxury,2024,suv,62 tr adas yaris cross ngon xforce 100 tr adas đáng_giá,negative
nissan,kicks,e-powers,2025,suv,mỹ việt_nam chờ thái đời đem việt_nam,negative
kia,seltos,facelift,2024,suv,nghĩa_soán honda ngáo giá,negative
byd,sealion 6,,2025,suv,ngon nhỉ_dáng hao_hao pos ok,positive
skoda,kushaq,style,2025,suv,mấy phân_khúc thở oxy skoda xe châu_âu giá châu_á ngon,positive
geely,coolray,flagship,2025,suv,nội_thất lau_chùi,positive
vinfast,vf 6,eco,2025,suv,vf6 vợ vf3 hài_lòng kona đổi vf6 đúng_đắn đổi,positive
toyota,vios,,2025,sedan,ghế chạy cao_tốc bay_bổng cực,positive
vinfast,vf 6,plus,2025,suv,vinfast vf6 giá xe_điện trung_quốc xe_điện đo sản_xuất việt_nam vinfast sx gia trung_quốc,negative
vinfast,vf 6,plus,2025,suv,giá đẹp,negative
hyundai,accent,,2024,sedan,ưng,positive
nissan,almera,,2024,sedan,phân_khúc almera kiểu cười cười,neutral
honda,city,1.5 rs,2025,sedan,cvt di_quá ồn yếukhi leo dốc yêu at6 mazda,negative
kia,seltos,,2025,suv,nhược_điểm ưu_điểm,negative
hyundai,accent,,2024,sedan,màn_hình ối dồi_ôi thua tàu,negative
skoda,slavia,style,2025,sedan,xe đẹp tiền múc amera,positive
honda,hr-v,g,2025,suv,xf chả hrv lái thử xe cảm_giác lái xf_chán hẳn hrv lái thử xe chốt cọc hrv tuần,positive
kia,seltos,facelift,2024,suv,mua đợt ford territory base lăn bánh ngáo,negative
byd,sealion 6,,2025,suv,tuyệt_vời quan_ngại chi_phí thay pin bảo_hành,negative
honda,city,1.5 rs,2025,sedan,hay quá,positive
byd,atto 3,,2024,suv,byd chính_sách lắp_đặt tặng sạc đổi outlander seal đắn_đo,positive
skoda,kushaq,style,2025,suv,khoang máy bố_trí gọn_gàng chỉn_chu trụi thùi_lụi hrv honda,positive
byd,atto 3,,2024,suv,atto ổn_định hàng ghế thoải_mái hàng ghế vf thử chấp_nhận nổi atto ngáo giá thái_lan ế_lòi đi khắp,neutral
