brand,model,version,year,segment,comment,label
mazda,cx-3,1.5 premium,2025,suv,"Xe đẹp, tính năng an toàn đầy đủ",positive
vinfast,vf 6,eco,2025,suv,Mình có cùng cảm nhận về volang. Căng chi tiết cảm giác cầm rất thích.,positive
vinfast,vf 6,plus,2025,suv,tin vào cái đọc biển báo của vf6 thì chết. Vẫn phải cứ vietmap nhé mn,negative
skoda,slavia,style,2025,sedan,Giá này Vios vs Accent khóc rồi,positive
haval,jolian,,2025,suv,H6 xe to vậy mà tôi đi thoái mái 5.5L đường trường còn phố thì 4-4.5L,positive
haval,jolian,,2025,suv,Kia Sonet phiên bản hạng B àk,neutral
mg,5,std,2024,sedan,ôi mấy cái xe tầu. mua về vài bữa bán đồng nát.,negative
vinfast,vf 6,plus,2025,suv,"đợt hỏi giá cách đây 6 tháng thì lăn bánh HN 812 tr, giờ giảm vcc nhỉ",negative
omoda,c5,,2024,suv,Xe thi ok ngon. Mà thiết kế ngoại hình bên ngoài xấu. Nội thất thì ok,neutral
skoda,kushaq,style,2025,suv,"Mình sống ở một nước EU, các bãi xe ở đây thường có cột bán vé tự động. Cái nẹp trắng trên cột A xe Skoda rất tiện để kẹp vé đậu xe, vừa dễ thấy lại không sợ vé bị xê dịch khi đóng mạnh cửa xe.",positive
mg,zs,std,2024,suv,e này óp sần miên man nhưng chỉ phải tội là hàng Tàu,neutral
skoda,slavia,style,2025,sedan,"Xe ngon,giá tốt, đáng phổ biến, không kinh tởm như đám xe Vin.",positive
mitsubishi,xforce,ultimate,2024,suv,"Đi qua gờ giảm tốc xóc long óc luôn, nhưng bù lại nếu bị sập ổ voi thì vẫn vững vàng",neutral
geely,coolray,flagship,2025,suv,Hộp số tự động 7 cấp mượt.,positive
skoda,kushaq,style,2025,suv,Xe nhìn đẳng cấp thế nhỉ. Nhìn cái đám cùng phân khúc thấy là không có cửa rồi đó.,positive
mitsubishi,xforce,ultimate,2024,suv,"hỗ trợ phanh đó sinh ra là dành cho những người yếu về việc giữ khoảng cách với xe phía trước thôi, những đoạn kẹt xe hay vòng xuyến chứ để chạy nhanh mà để xe nó phanh thì mình tin tưởng vào cái chân phải và sự phán đoán sử lý tình huống của mình hơn là để cho tự chiếc xe nó làm việc",negative
vinfast,vf 6,plus,2025,suv,"Chia sẻ hiện tại, đang ở vinhomes nên chi phí nuôi xe hiện tại gần như không mất tiền:
Xe gửi hầm miễn phí

Sạc tại hầm nên hôm nào pin gần hết là sạc qua đêm, tiền sạc miễn phí.

Cứ dùng thế đã, hết miễn phí rồi tính tiếp",positive
mg,zs,std,2024,suv,Bên Âu con này bán đắt lắm. Ko hiểu sao thị trường mình bán rẻ thế. Không biết vỏ khung bên âu nó có khác ko. Nhưng giờ ra đường ở VN thấy chạy nhiều vô kể. Nhập Thái Lan thì lại thấy +1 điểm về chất lượng.,positive
skoda,slavia,style,2025,sedan,Người thường xuyên tìm hiểu về xe thấy mức giá và các trang bị vô cùng tiện nghi. 10 điểm,positive
skoda,slavia,style,2025,sedan,con này 4máy thì ngon,negative
skoda,kushaq,style,2025,suv,"Con này đúng là đáng mua trong phân khúc, em biết hãng này cũng hơn 10 năm từ miệng 1 anh người iceland, đúng là ảnh kêu skoda ở Châu Âu nó giống toy ở châu á, xe bình dân nhưng chất lượng được công nhận, có review soi gầm chưa anh",positive
mg,zs,std,2024,suv,Chưa thấy đâu bán 468 cả,negative
vinfast,vf 6,eco,2025,suv,Xe của vin trước sau gì cũng cháy hà thằng kia,negative
huyndai,accent,,2024,sedan,Giữa dải đèn led ở đầu xe vuốt nhọn xuóng chữ V nữa thì lại y chang Vinfat,neutral
geely,coolray,flagship,2025,suv,Tiếng máy êm.,positive
omoda,c5,,2024,suv,Tiếng ồn từ khoang động cơ vào buồng lái quá lớn.ngồi hàng ghế sau thì còn ồn nữa.nếu ko khắc phục dc việc này omooda rất khó thành công ở Việt Nam! Thực sự tôi rất mong omoda có chỗ đứng trong thị trường và cá nhân tôi đã định cọc nó cho tới khi lái thử.,neutral
haval,jolian,,2025,suv,"Hầu như không qtam vào hậu mãi và đại lý bảo dưỡng quá ít, hãy làm như cách MG làm ấy kiên trì mới lâyys đuoccjw lòng khách hàng",negative
skoda,kushaq,style,2025,suv,Thương hiệu này có triết lý kinh doanh giống với Suzuki của Nhật Bản. Đó lại là điều cá nhân mình thấy thích và phù hợp.,positive
huyndai,accent,,2024,sedan,đẹp quá thể,positive
byd,sealion 6,,2025,suv,"Treo yếu, nhất là treo sau quá yếu, quá mỏng so với cân nặng xe.",negative
toyota,yaris cross,máy xăng,2024,suv,"Bảo dưỡng Hyundai Có 1.077.000k thôi. Nên tìm hiểu kỹ. Vào bảo dưỡng ngta tư vấn có mà cả chục triệu tiền đồ.
 Rồi thì Đề nổ từ xa ngon nhất k thấy so sánh. 
 Bản đồ chỉ đường độc quyền free toàn cái ngon k thấy đâu.
 Creta cũng có số tay đấy
 Cái quan trọng nhất là đâm túi khí nó bung, nó toang",positive
haval,jolian,,2025,suv,"Nói chung muốn bán được xe và có doanh số ổn định thì phải chịu khó đầu tư vào hậu mãi, xây dựng thương hiệu. Chứ thấy Haval hình như họ chả chịu đầu tư gì cả. Chỉ sử dụng mỗi chiến lược giảm giá thì không ăn thua ! Nếu bán giá rẻ hơn, xe ngon hơn mà có thể đánh bại các đối thủ thì MG đã thành thương hiệu số 1 ở Việt Nam từ lâu rồi !",neutral
nissan,almera,,2025,sedan,Con này có thắng đia sau thì ngon,negative
mazda,cx-3,1.5 at,2025,suv,Con này chạy rất vui và phấn khích.,positive
nissan,almera,,2024,sedan,Nhìn mặt calang tưởng mg5 MT. Nhưng công nhận cứng cáp. Đúng kiểu xe hơi chứ k phải đồ chơi,positive
huyndai,accent,,2024,sedan,Này có cửa sổ trời cái nữa thứ j chịu nổi luôn,positive
geely,coolray,flagship,2025,suv,Chi phí đăng ký rẻ.,positive
kia,seltos,,2024,suv,"Nhìn xịn hơn bản cũ,bản cũ nhìn thấy xe rẻ tiền r",positive
hyundai,creta,n line,2025,suv,"Creta vẫn nên phải ở tầm giá Xforce hoặc thấp hơn 1 chút với các phiên bản thường, thì sẽ bán tốt vì thiết kế này và vận hành sẽ hút khách, còn bản Nline thì cũng tùy, mang về cũng được, dành cho dân chơi. Còn giá cao hơn thì doanh số sẽ k bằng được Xforce hay Yaris",neutral
kia,seltos,facelift,2024,suv,cât cửa sổ trời và không có cam360........ buồn thật đó,negative
haval,jolian,,2025,suv,"Thấy hôm nọ sale hãng này báo tiêu thụ nhiên liệu đường trường là 5,8l/100km. Thì mình thấy HEV như vậy cũng k tiết kiệm xăng là bao.",neutral
geely,coolray,flagship,2025,suv,"Hộc đựng đồ nhiều, tiện lợi.",positive
mitsubishi,xforce,ultimate,2024,suv,"Xe thiết kế trẻ trung,thể thao,trang bị cần đầy đủ, phù hợp đi đô thị,đi đường đèo thì vượt cẩn thận vì theo tôi máy hơi yếu,nếu muốn vượt nhanh thì khó.",neutral
nissan,almera,,2025,sedan,Với những trang bị và giá bán thì ko bán bằng đc city. Tầm 500t mà khuyến mã100% Phí trước bạ thì thấy ổn hơn,negative
toyota,corolla cross,v,2024,suv,Sao e lái thử thấy con corolla ồn hơn cx5 nhỉ ?,positive
vinfast,vf 6,eco,2025,suv,đi taxi ngồi ghế sau con vf6 này say xe vch. mặc dù t chưa từng say xe @@,negative
skoda,slavia,ambiton,2025,sedan,Hệ thống đại lý đang hạn chế là điểm yếu của hãng,negative
huyndai,accent,,2024,sedan,Vẫn phanh tay cơ à,negative
mg,zs,luxury,2024,suv,Ngoại hình thì y sì đúc xe Mazda cx5,positive
byd,sealion 6,,2025,suv,"1,800km giá chỉ gấp 3 lần vf3 rõ ràng quá xứng đáng.",positive
honda,city,1.5 rs,2025,sedan,Chê city từ trước tới giờ 4 cái bánh xe nhìn bé tí ko cân đối với xe.,negative
mg,5,std,2024,sedan,Rẻ thì lấy đâu ra ngon,neutral
mazda,2,at,2025,sedan,"Con này mình m8 chạy rồi, không chật nhé. Xe chở 5 người 70kg mà vọt lắm. Chỉ là xe hơi k đẹp thôi kk",positive
mitsubishi,attrage,cvt,2025,sedan,"CVT mượt, không giật",positive
toyota,corolla cross,v,2024,suv,"Doanh số T10 vừa rồi Cross vực dậy một cách thần kì, tưởng hẹo lâu rồi chứ.",positive
mitsubishi,attrage,cvt,2025,sedan,"Xe Nhật, chạy 10 năm vẫn đẹp",positive
haval,jolian,,2025,suv,Thôi đi cx5 cho nó lành các cụ ạ. Tôi mới thay 4 cây phuộc Tein cho cx5 giá 14 triệu đi phê hẳn. Vô lăng cx5 lái hay nhất nhì phân khúc,negative
byd,atto 3,,2024,suv,Đối với xe điện muốn đi xa tiếp kiệm thì tắt điều hòa và đi eco đi 50 thôi,negative
mg,5,luxury,2025,sedan,Xe nhìn hầm hố quá,positive
toyota,corolla cross,v,2024,suv,"Bữa có bà chị chạy Cà rốt tấp vào shop kêu lấy thùng đồ, bé tiệm khệ nệ bê ra bả ngồi trên kêu bấm nút mở cốp, mình thấy vậy mở giúp xong đóng lại cũng nhẹ thôi mà nghe cái rầm như tầm tole từ trên lầu rơi xuống. Sợ bả ngồi trong xe chửi cảm thấy ái ngại hết sức.",negative
mitsubishi,xforce,ultimate,2024,suv,"Muốn bốk thì bấm nút kế cần số mà chạy: 
 tui thík thêm bãn nào: có thêm 2 động cơ điện nhỏ nằm 2 bên cầu sau: hộ trờ đến 33kmh là ngon: vừa tái tạo lại đc một tý năng lượng: vừa offroad đc nhẹ nhàng:",positive
skoda,slavia,active,2025,sedan,"MG5 nó hạng c rẻ hơn ln mà có phanh tay điện tử ln kìa, thật sự xe mà phanh cơ nhìn phèn lắm",negative
mazda,cx-3,1.5 at,2025,suv,Mình thích kiểu này nha,positive
geely,coolray,flagship,2025,suv,Hệ thống EBD phanh.,positive
geely,coolray,flagship,2025,suv,"Lái sướng, xe mạnh, thấy out trình xe hạng B, lái xong phân khúc B 700tr chả muốn đi con nào khác. Đang chốt cọc",positive
toyota,corolla cross,v,2024,suv,Đường dài mới biết ngựa hay. Chọn Toyota an tâm hơn.,positive
honda,city,1.5 rs,2024,sedan,"Tuy nhiên ở Vn đường xấu nhiều và rất hay ngập. Việc chạy một chiếc sedan sẽ khiến rất nhiều ae lo ngại. Nhất là khi trời mưa gió chạy rất rón rén, khoảng sáng gầm chỉ có 134mm. Loại bỏ những yếu tố trên thì city là chiếc xe số 1 trong phân khúc",neutral
kia,seltos,facelift,2024,suv,Giá bán quá cao,negative
honda,city,1.5 rs,2025,sedan,"Đúng là ngoài cái ồn ra thì ko biết chê cái gì luôn, xưa đi mấy xe khác cũng nghĩ Honda cũng bình thường thôi. Nhưng ngồi lên City cầm lái mới thấy nó quá khác biệt, cầm lái ôm cua cực kỳ tự tin và phấn khích, khung gầm chắc chắn, bên ngoài nhìn chiếc xe nhỏ xíu mà bên trong rộng vãi, máy mạnh nhưng lại tiết kiệm giật mình (chạy cao tốc full tải 4,5L/100km)",positive
kia,seltos,facelift,2024,suv,"Tình hình hiện tại của các đại lý xe: Lúc ra mắt đẩy giá lên ngút trời, sau đó bắt đầu giảm giá để kích cầu",negative
haval,jolian,,2025,suv,"Xe tàu, hạng b, hybrid, quá nhiều thứ để suy nghĩ. Nhất là khi cx5 deluxe 729tr",negative
nissan,almera,,2025,sedan,cứ city mà mua,negative
vinfast,vf 6,,2024,suv,Đã từng ngồi hàng ghế sau vf6 thật sự mà nói nó chỉ dành cho người thấp dưới 1 m 50 chứ cao hơn ngồi rất tệ.,negative
toyota,corolla cross,v,2024,suv,Cứ lái trong SG vào mấy ngày nắng sẽ hỉu con Toy nó khỏe đến nhường nào..Quan trọng là nhu cầu của các Bác thế nào thì lựa chọn xe cho đúng là tự nhiên xe ngon thui..như mình 80% là đi thành phố thì thấy Cross tiện hơn rất nhìu :D,positive
honda,hr-v,l,2025,suv,"Honda vẫn kẹt xỉ và tối đa lợi nhuận. 
Máy có 1.5 trang bị thì thiếu giá cao ngang với Toyota máy 1.8.
Bản Hybrid gần bằng Toyota thì rất khó.",negative
mg,zs,luxury,2024,suv,Hơn 62tr nhưng thêm ADAS thì Yaris Cross vẫn ngon hơn nhiều. Kể cả XForce hơn 100tr mà có ADAS thì cũng vẫn rất đáng giá.,negative
kia,seltos,facelift,2024,suv,"Mua năm ngoái giờ thấy ra bản mới đẹp nên cũng hơi tiếc. Nhưng bản cũ có cst, 1.6 at, ghế trắng trông sáng xe, giá ok nữa nên thôi cũng dc",positive
byd,sealion 6,,2025,suv,Gần xe này rối quá nhiều hốc khó vệ sinh bảo dưỡng.và nhìn có vẻ khung yếu chất lượng thép và sơn kém,negative
honda,city,1.5 rs,2025,sedan,Rất ngon,positive
skoda,kushaq,style,2025,suv,Xe Skoda bán tốt ở Ấn Độ.,positive
geely,coolray,flagship,2025,suv,Hàng ghế sau rộng.,positive
huyndai,accent,,2024,sedan,Khuyến các ban tha tim Elantra qua su dung chạy van sướng hơn mua accent new…ai tung đi Elantra biết tai Elantra nhieu cai rất ok,negative
skoda,slavia,style,2025,sedan,"500triệu là số tiền ko nhỏ,xe Việt Nam mình đắt thật,sang TQ hoặc Ấn Độ xe này chắc 320tr quay đầu,mà TQ thu nhập đa số cao hơn người VN,mấy ông bảo xe 500tr chỉ đc thế,1 là thể hiện ngu,2 là nữa mùa 3 là giàu sổi",negative
nissan,almera,,2024,sedan,Quá tuyệt vời,positive
huyndai,accent,,2024,sedan,"tets xe rất tuyệt ạ ,chân ga hơi trễ ạ",positive
vinfast,vf 6,,2024,suv,800 tr lắn bánh là quá đắt,negative
kia,seltos,facelift,2024,suv,"dòng đời thì cũ, giá thì ngáo.",negative
kia,seltos,facelift,2024,suv,Xe hạng B mà giá hạng C với mức giá này lấy bản Tucson facelift 2.0 xăng đặc biệt còn hơn,negative
vinfast,vf 6,,2024,suv,800TR LĂN BÁNH CẢ PIN THÌ NGON HƠN XFORCE NHIỀU.,positive
vinfast,vf 6,,2024,suv,Tại sao xe điện k có lốp sơ cua? Toàn phải cẩu,negative
mg,zs,std,2024,suv,"Mình đi MG ZS STD mua từ 2021. Mình chưa bao giờ hối hận. Nội thất đẹp, xe đi đầm. Động cơ hơi yếu chút thôi, mình đi nội thành thì chả ảnh hưởng gì quá. Hỏi mình nếu cho chọn lại thì có chọn xe khác không thì câu trả lời là không nhé!",positive
mitsubishi,attrage,cvt,2024,sedan,E đi taxi ngồi con attrage này cảm giác ko có mùi say xe như những dòng khác. Có ai cảm nhận dc như vậy ko ạ,positive
geely,coolray,flagship,2025,suv,Phải nói là đẹp,positive
mazda,2,at,2025,sedan,"Nhì cái màn hình nhô cao rất vô duyên . Lắp cốp sau nhô cao rất sấu và cái mặt nazang kiểu đeo khẩu trang tựa tựa đầu cá trê , không gian nội thất thì chật . Dc cái công nghệ và động cơ ngon thôi.",negative
kia,seltos,facelift,2024,suv,"Ko phủ nhận kia làm xe ngoại thất rất nịnh mắt, và ng việt mia xe đôi khi chỉ vì đẹp hoặc người nhà tham gia mà ko biết trang bị, khung gầm vận hành, seltot vẫn bán được vì đơn giản thị yếu ng dùng việt, lúc đầu vk mình cũng rất thich con này nhưng mình nói ko thà lấy l&c 06 còn hơn, nhưng vin lại giảm giá thế là chốt vf6 plus cả pin 740, ông seltol sang xe lái thì chỉ ao với ước",positive
byd,atto 2,,2025,suv,Rất thích con này! Quá đáng tiền! Thích nhất quả lấy điện 220v ra sài!,positive
honda,city,1.5 rs,2025,sedan,"xe vừa cho gia đình nhỏ, lần đầu mua xe",neutral
toyota,corolla cross,v,2024,suv,"Em nói thật, ngồi con corola xong sang con Tucson thì không muốn quay lại Toyota. Bé tí, treo không bằng luôn",negative
vinfast,vf 6,,2024,suv,"Vf6 sử dụng size lốp to hơn các mẫu hạng B khác nên bề mặt tiếp xúc với mặt được lớn hơn => độ ồn hiển nhiên cao hơn, tuy nhiên đổi lại vận hành lại ổn định hơn. Thân!",neutral
